CoarseList;NumExec_0;100;14;18132607;18130231;9067393;94;24
CoarseList;NumExec_0;100;14;19650253;19649103;9825949;93;26
CoarseList;NumExec_0;100;14;21181303;21180944;10589736;109;28
CoarseList;NumExec_0;100;14;22699879;22698604;11349362;110;30
CoarseList;NumExec_0;100;14;24232163;24229424;12115582;124;32
CoarseList;NumExec_0;100;14;25755368;25750800;12875930;95;34
CoarseList;NumExec_0;100;14;27282431;27277383;13640298;114;36
CoarseList;NumExec_0;100;14;28785096;28777314;14391564;108;38
CoarseList;NumExec_0;100;14;30304123;30298574;15151195;110;40
CoarseList;NumExec_0;100;14;31805916;31800632;15903287;99;42
CoarseList;NumExec_0;100;14;33332803;33326349;16666093;105;44
CoarseList;NumExec_0;100;14;34865402;34862638;17435482;92;46
CoarseList;NumExec_0;100;14;36405063;36400951;18204149;92;48
CoarseList;NumExec_0;100;14;37936497;37930242;18969748;90;50
CoarseList;NumExec_0;100;14;39470933;39462224;19736060;106;52
CoarseList;NumExec_0;100;14;40993875;40988780;20498184;108;54
CoarseList;NumExec_0;100;14;42516799;42513258;21260062;99;56
CoarseList;NumExec_0;100;14;44048515;44046332;22027709;98;58
CoarseList;NumExec_0;100;14;45568800;45567387;22789199;104;60
CoarseList;NumExec_0;100;16;1158;1135;621;102;0
CoarseList;NumExec_0;100;16;1460119;1458302;729273;101;2
CoarseList;NumExec_0;100;16;2980396;2976789;1489482;97;4
CoarseList;NumExec_0;100;16;4514481;4509011;2256145;107;6
CoarseList;NumExec_0;100;16;6047763;6041723;3021446;94;8
CoarseList;NumExec_0;100;16;7577261;7571154;3786344;115;10
CoarseList;NumExec_0;100;16;9109980;9102410;4553367;100;12
CoarseList;NumExec_0;100;16;10641476;10631693;5321188;105;14
CoarseList;NumExec_0;100;16;12168813;12160382;6086373;108;16
CoarseList;NumExec_0;100;16;13695853;13689092;6851063;110;18
CoarseList;NumExec_0;100;16;15205501;15202628;7606971;110;20
CoarseList;NumExec_0;100;16;16739126;16734485;8374067;87;22
CoarseList;NumExec_0;100;16;18271808;18265294;9141347;97;24
CoarseList;NumExec_0;100;16;19801740;19798714;9907996;103;26
CoarseList;NumExec_0;100;16;21328615;21323878;10672977;100;28
CoarseList;NumExec_0;100;16;22854522;22848287;11435167;96;30
CoarseList;NumExec_0;100;16;24388848;24383866;12202340;108;32
CoarseList;NumExec_0;100;16;25912273;25907082;12964803;94;34
CoarseList;NumExec_0;100;16;27441195;27434984;13727912;96;36
CoarseList;NumExec_0;100;16;28972815;28965804;14493823;110;38
CoarseList;NumExec_0;100;16;30502611;30493235;15258307;103;40
CoarseList;NumExec_0;100;16;31881624;31873450;15949136;109;42
CoarseList;NumExec_0;100;16;33353808;33347013;16686478;101;44
CoarseList;NumExec_0;100;16;34735961;34728081;17377771;112;46
CoarseList;NumExec_0;100;16;36015580;36007451;18018049;101;48
CoarseList;NumExec_0;100;16;37174227;37166933;18598043;100;50
CoarseList;NumExec_0;100;16;38173583;38165653;19097418;86;52
CoarseList;NumExec_0;100;16;39586426;39579063;19803100;95;54
CoarseList;NumExec_0;100;16;41118557;41108727;20568276;103;56
CoarseList;NumExec_0;100;16;42647390;42638537;21332552;97;58
CoarseList;NumExec_0;100;16;44163830;44157034;22091346;93;60
CoarseList;NumExec_0;100;18;1458;1458;752;102;0
CoarseList;NumExec_0;100;18;1461373;1460441;730187;103;2
CoarseList;NumExec_0;100;18;2955207;2955213;1476754;92;4
CoarseList;NumExec_0;100;18;4480809;4479983;2239897;101;6
CoarseList;NumExec_0;100;18;6001580;6002159;3000088;105;8
CoarseList;NumExec_0;100;18;7504261;7502752;3750207;101;10
CoarseList;NumExec_0;100;18;9011291;9007791;4502754;104;12
CoarseList;NumExec_0;100;18;10525596;10523246;5261223;110;14
CoarseList;NumExec_0;100;18;12045182;12042590;6021090;110;16
CoarseList;NumExec_0;100;18;13561237;13555468;6778272;97;18
CoarseList;NumExec_0;100;18;15059524;15053181;7526236;101;20
CoarseList;NumExec_0;100;18;16562756;16558832;8278160;107;22
CoarseList;NumExec_0;100;18;18076704;18073138;9034333;109;24
CoarseList;NumExec_0;100;18;19594729;19590724;9793584;98;26
CoarseList;NumExec_0;100;18;21104626;21098996;10546934;109;28
CoarseList;NumExec_0;100;18;22614293;22609017;11303435;99;30
CoarseList;NumExec_0;100;18;24135016;24130700;12063093;99;32
CoarseList;NumExec_0;100;18;25629836;25626278;12812015;111;34
CoarseList;NumExec_0;100;18;27127424;27121092;13560907;102;36
CoarseList;NumExec_0;100;18;28635599;28629024;14314946;103;38
CoarseList;NumExec_0;100;18;30149652;30141616;15071022;107;40
CoarseList;NumExec_0;100;18;31661293;31653349;15826318;85;42
CoarseList;NumExec_0;100;18;33168834;33162320;16580166;104;44
CoarseList;NumExec_0;100;18;34676775;34672219;17334460;99;46
CoarseList;NumExec_0;100;18;36190293;36186687;18091059;103;48
CoarseList;NumExec_0;100;18;37704393;37701896;18849503;90;50
CoarseList;NumExec_0;100;18;39223654;39221210;19610321;100;52
CoarseList;NumExec_0;100;18;40733586;40731860;20364668;95;54
CoarseList;NumExec_0;100;18;42253745;42249904;21125626;100;56
CoarseList;NumExec_0;100;18;43766875;43764905;21881755;108;58
CoarseList;NumExec_0;100;18;45246288;45246116;22624014;108;60
CoarseList;NumExec_0;100;20;6508;6396;3308;108;0
CoarseList;NumExec_0;100;20;1439080;1439346;716963;101;2
CoarseList;NumExec_0;100;20;2928799;2929000;1462062;103;4
CoarseList;NumExec_0;100;20;4434966;4433425;2214195;96;6
CoarseList;NumExec_0;100;20;5939846;5938503;2966234;100;8
CoarseList;NumExec_0;100;20;7443602;7442063;3718048;92;10
CoarseList;NumExec_0;100;20;8950716;8947817;4471252;89;12
CoarseList;NumExec_0;100;20;10448046;10442771;5220597;107;14
CoarseList;NumExec_0;100;20;11942579;11935196;5967796;90;16
CoarseList;NumExec_0;100;20;13445467;13437605;6719580;87;18
CoarseList;NumExec_0;100;20;14936742;14927515;7465590;89;20
CoarseList;NumExec_0;100;20;16438087;16425877;8215353;101;22
CoarseList;NumExec_0;100;20;17945631;17932176;8966968;103;24
CoarseList;NumExec_0;100;20;19449954;19436444;9720311;104;26
CoarseList;NumExec_0;100;20;20942099;20930149;10466348;100;28
CoarseList;NumExec_0;100;20;22452651;22441571;11220984;99;30
CoarseList;NumExec_0;100;20;23969213;23959581;11979103;92;32
CoarseList;NumExec_0;100;20;25474507;25464405;12731782;108;34
CoarseList;NumExec_0;100;20;26986270;26977861;13486757;95;36
CoarseList;NumExec_0;100;20;28490907;28479232;14238781;103;38
CoarseList;NumExec_0;100;20;29979074;29968383;14985338;103;40
CoarseList;NumExec_0;100;20;31457123;31445820;15723483;104;42
CoarseList;NumExec_0;100;20;32951434;32938915;16469569;98;44
CoarseList;NumExec_0;100;20;34454523;34441476;17222274;113;46
CoarseList;NumExec_0;100;20;35947675;35933969;17969320;106;48
CoarseList;NumExec_0;100;20;37458699;37446562;18724872;89;50
CoarseList;NumExec_0;100;20;38969121;38955091;19478373;97;52
CoarseList;NumExec_0;100;20;40458087;40443887;20224093;98;54
CoarseList;NumExec_0;100;20;41963117;41949204;20975608;107;56
CoarseList;NumExec_0;100;20;43468062;43453837;21727501;100;58
CoarseList;NumExec_0;100;20;44953600;44940304;22472073;97;60
CoarseList;NumExec_0;1000;2;72;60;22;1005;0
CoarseList;NumExec_0;1000;2;141698;141205;70953;973;2
CoarseList;NumExec_0;1000;2;291037;290791;145765;973;4
CoarseList;NumExec_0;1000;2;439837;439914;220188;975;6
CoarseList;NumExec_0;1000;2;589992;590543;294989;1017;8
CoarseList;NumExec_0;1000;2;738580;739201;369155;1010;10
CoarseList;NumExec_0;1000;2;886772;887548;443421;1033;12
CoarseList;NumExec_0;1000;2;1034800;1035070;517238;1002;14
CoarseList;NumExec_0;1000;2;1182313;1182834;591321;973;16
CoarseList;NumExec_0;1000;2;1330701;1331496;665674;1017;18
CoarseList;NumExec_0;1000;2;1474437;1474296;737364;1000;20
CoarseList;NumExec_0;1000;2;1621923;1621163;811027;995;22
CoarseList;NumExec_0;1000;2;1771085;1770748;885737;981;24
CoarseList;NumExec_0;1000;2;1921063;1920173;960153;994;26
CoarseList;NumExec_0;1000;2;2069814;2068416;1034279;1008;28
CoarseList;NumExec_0;1000;2;2218736;2217411;1109359;996;30
CoarseList;NumExec_0;1000;2;2369729;2370119;1185594;990;32
CoarseList;NumExec_0;1000;2;2517356;2517529;1259144;988;34
CoarseList;NumExec_0;1000;2;2665199;2664943;1333290;1053;36
CoarseList;NumExec_0;1000;2;2815381;2814982;1408020;1001;38
CoarseList;NumExec_0;1000;2;2965902;2964666;1482900;1013;40
CoarseList;NumExec_0;1000;2;3116926;3116073;1558340;976;42
CoarseList;NumExec_0;1000;2;3265977;3264937;1632939;955;44
CoarseList;NumExec_0;1000;2;3413827;3412674;1707092;1012;46
CoarseList;NumExec_0;1000;2;3563428;3562046;1782087;1016;48
CoarseList;NumExec_0;1000;2;3713958;3713004;1857070;998;50
CoarseList;NumExec_0;1000;2;3863364;3862569;1932094;978;52
CoarseList;NumExec_0;1000;2;3999328;3998058;1999675;1004;54
CoarseList;NumExec_0;1000;2;4098503;4097402;2049133;1038;56
CoarseList;NumExec_0;1000;2;4206550;4205408;2103305;986;58
CoarseList;NumExec_0;1000;2;4353252;4352101;2176849;1013;60
CoarseList;NumExec_0;1000;4;426;472;243;981;0
CoarseList;NumExec_0;1000;4;150409;149865;74809;1049;2
CoarseList;NumExec_0;1000;4;302372;301695;150533;982;4
CoarseList;NumExec_0;1000;4;456447;455176;227742;1010;6
CoarseList;NumExec_0;1000;4;611527;610742;305687;1034;8
CoarseList;NumExec_0;1000;4;763371;762743;382196;994;10
CoarseList;NumExec_0;1000;4;916262;916494;458408;933;12
CoarseList;NumExec_0;1000;4;1070555;1070869;535517;983;14
CoarseList;NumExec_0;1000;4;1225271;1225897;612872;992;16
CoarseList;NumExec_0;1000;4;1379495;1380805;689715;992;18
CoarseList;NumExec_0;1000;4;1531191;1531989;765476;1039;20
CoarseList;NumExec_0;1000;4;1685545;1686415;842897;1026;22
CoarseList;NumExec_0;1000;4;1839495;1840626;919917;1014;24
CoarseList;NumExec_0;1000;4;1996758;1999310;998661;977;26
CoarseList;NumExec_0;1000;4;2151768;2153681;1075678;1005;28
CoarseList;NumExec_0;1000;4;2307259;2309375;1153944;1031;30
CoarseList;NumExec_0;1000;4;2462772;2465081;1231695;1015;32
CoarseList;NumExec_0;1000;4;2617961;2619130;1308879;1015;34
CoarseList;NumExec_0;1000;4;2774575;2775577;1387134;996;36
CoarseList;NumExec_0;1000;4;2930513;2931863;1465164;959;38
CoarseList;NumExec_0;1000;4;3086453;3088884;1543359;962;40
CoarseList;NumExec_0;1000;4;3239549;3243067;1620916;1015;42
CoarseList;NumExec_0;1000;4;3394671;3399075;1698768;1007;44
CoarseList;NumExec_0;1000;4;3551604;3556016;1777112;1017;46
CoarseList;NumExec_0;1000;4;3707137;3710824;1853968;1030;48
CoarseList;NumExec_0;1000;4;3861981;3865928;1931616;958;50
CoarseList;NumExec_0;1000;4;4018190;4022102;2009646;961;52
CoarseList;NumExec_0;1000;4;4174733;4178636;2087643;1014;54
CoarseList;NumExec_0;1000;4;4330811;4334786;2165154;945;56
CoarseList;NumExec_0;1000;4;4486585;4490169;2243303;1030;58
CoarseList;NumExec_0;1000;4;4640173;4644179;2319566;1006;60
CoarseList;NumExec_0;1000;6;489;463;228;994;0
CoarseList;NumExec_0;1000;6;148075;148004;73879;986;2
CoarseList;NumExec_0;1000;6;301878;301432;150930;991;4
CoarseList;NumExec_0;1000;6;458149;456620;228963;1018;6
CoarseList;NumExec_0;1000;6;612269;611385;306152;1027;8
CoarseList;NumExec_0;1000;6;765414;764521;382701;1029;10
CoarseList;NumExec_0;1000;6;918262;918185;459462;1004;12
CoarseList;NumExec_0;1000;6;1070279;1070649;535633;978;14
CoarseList;NumExec_0;1000;6;1225602;1227382;613062;1009;16
CoarseList;NumExec_0;1000;6;1379781;1382394;690353;965;18
CoarseList;NumExec_0;1000;6;1527368;1529982;764501;980;20
CoarseList;NumExec_0;1000;6;1682049;1684282;842175;1003;22
CoarseList;NumExec_0;1000;6;1836874;1839300;919413;1046;24
CoarseList;NumExec_0;1000;6;1991914;1995279;997690;1004;26
CoarseList;NumExec_0;1000;6;2147201;2150593;1075296;1024;28
CoarseList;NumExec_0;1000;6;2303942;2306889;1153480;981;30
CoarseList;NumExec_0;1000;6;2459594;2462435;1231057;958;32
CoarseList;NumExec_0;1000;6;2615953;2619370;1309715;1011;34
CoarseList;NumExec_0;1000;6;2770903;2775311;1387460;985;36
CoarseList;NumExec_0;1000;6;2926545;2931000;1465387;996;38
CoarseList;NumExec_0;1000;6;3082965;3087951;1543649;994;40
CoarseList;NumExec_0;1000;6;3228687;3233549;1616367;969;42
CoarseList;NumExec_0;1000;6;3383659;3388423;1693576;995;44
CoarseList;NumExec_0;1000;6;3539727;3545178;1771907;980;46
CoarseList;NumExec_0;1000;6;3696000;3701463;1849867;980;48
CoarseList;NumExec_0;1000;6;3849383;3855324;1926729;971;50
CoarseList;NumExec_0;1000;6;4002042;4007894;2003063;968;52
CoarseList;NumExec_0;1000;6;4156193;4161481;2080133;1012;54
CoarseList;NumExec_0;1000;6;4310716;4315564;2157723;1041;56
CoarseList;NumExec_0;1000;6;4463484;4467659;2233743;1045;58
CoarseList;NumExec_0;1000;6;4618199;4623228;2310791;1031;60
CoarseList;NumExec_0;1000;8;59;58;33;1006;0
CoarseList;NumExec_0;1000;8;148530;148663;74841;999;2
CoarseList;NumExec_0;1000;8;302467;303770;152170;1001;4
CoarseList;NumExec_0;1000;8;456509;457901;229072;978;6
CoarseList;NumExec_0;1000;8;611825;612713;306616;994;8
CoarseList;NumExec_0;1000;8;766613;768243;384474;994;10
CoarseList;NumExec_0;1000;8;920042;921480;460989;1030;12
CoarseList;NumExec_0;1000;8;1075051;1076888;539003;980;14
CoarseList;NumExec_0;1000;8;1230282;1231503;616130;995;16
CoarseList;NumExec_0;1000;8;1384830;1385402;693243;1027;18
CoarseList;NumExec_0;1000;8;1536114;1536666;768839;1031;20
CoarseList;NumExec_0;1000;8;1690099;1690743;845772;988;22
CoarseList;NumExec_0;1000;8;1846277;1846932;924074;1012;24
CoarseList;NumExec_0;1000;8;2001104;2003257;1002300;991;26
CoarseList;NumExec_0;1000;8;2153051;2155867;1078646;1037;28
CoarseList;NumExec_0;1000;8;2307434;2309588;1155570;1018;30
CoarseList;NumExec_0;1000;8;2463259;2465063;1234011;1037;32
CoarseList;NumExec_0;1000;8;2619358;2620561;1311749;985;34
CoarseList;NumExec_0;1000;8;2775780;2777354;1390251;1013;36
CoarseList;NumExec_0;1000;8;2930625;2932773;1468065;1037;38
CoarseList;NumExec_0;1000;8;3085297;3087188;1545515;974;40
