LockFreeList;NumExec_1;100;2;68599094;68576444;34485122;101;46
LockFreeList;NumExec_1;100;2;71591343;71570707;35991509;90;48
LockFreeList;NumExec_1;100;2;74571222;74546858;37489739;96;50
LockFreeList;NumExec_1;100;2;77550483;77527438;38985739;113;52
LockFreeList;NumExec_1;100;2;80565601;80540133;40500850;92;54
LockFreeList;NumExec_1;100;2;83557732;83528877;42006169;106;56
LockFreeList;NumExec_1;100;2;86549893;86519438;43510257;99;58
LockFreeList;NumExec_1;100;2;89530373;89500451;45008954;102;60
LockFreeList;NumExec_1;100;4;1248;1202;637;108;0
LockFreeList;NumExec_1;100;4;3926142;3922529;1990736;96;2
LockFreeList;NumExec_1;100;4;7823953;7823160;3967279;100;4
LockFreeList;NumExec_1;100;4;11760073;11762263;5964507;97;6
LockFreeList;NumExec_1;100;4;15699552;15705726;7962158;100;8
LockFreeList;NumExec_1;100;4;19676953;19686540;9982711;106;10
LockFreeList;NumExec_1;100;4;23616851;23624534;11979850;104;12
LockFreeList;NumExec_1;100;4;27434891;27446771;13915496;100;14
LockFreeList;NumExec_1;100;4;31181216;31196561;15814789;108;16
LockFreeList;NumExec_1;100;4;35155822;35176924;17830802;100;18
LockFreeList;NumExec_1;100;4;38979270;39000310;19770919;93;20
LockFreeList;NumExec_1;100;4;42485706;42505252;21546460;95;22
LockFreeList;NumExec_1;100;4;45997739;46019942;23325407;92;24
LockFreeList;NumExec_1;100;4;49911186;49933592;25308431;111;26
LockFreeList;NumExec_1;100;4;53771551;53791334;27263863;88;28
LockFreeList;NumExec_1;100;4;57629674;57655562;29221637;111;30
LockFreeList;NumExec_1;100;4;61514541;61542133;31192757;113;32
LockFreeList;NumExec_1;100;4;65163801;65190489;33042320;110;34
LockFreeList;NumExec_1;100;4;69077577;69108813;35025042;100;36
LockFreeList;NumExec_1;100;4;72755534;72791522;36885780;97;38
LockFreeList;NumExec_1;100;4;76584470;76621115;38827441;99;40
LockFreeList;NumExec_1;100;4;80409210;80450812;40767139;91;42
LockFreeList;NumExec_1;100;4;84307306;84348596;42745687;97;44
LockFreeList;NumExec_1;100;4;88209530;88250411;44724999;107;46
LockFreeList;NumExec_1;100;4;92129488;92168200;46712168;109;48
LockFreeList;NumExec_1;100;4;95995203;96036601;48670610;103;50
LockFreeList;NumExec_1;100;4;99843162;99886257;50622232;96;52
LockFreeList;NumExec_1;100;4;103575096;103617853;52514449;108;54
LockFreeList;NumExec_1;100;4;107434941;107482143;54472686;84;56
LockFreeList;NumExec_1;100;4;111262489;111315225;56412035;111;58
LockFreeList;NumExec_1;100;4;115106488;115161218;58361737;112;60
